Product_ID,Category,Product_Name,Sub_Category
OFF-BI-10003963,Office Supplies,Cardinal Holdit Data Disk Pockets,Binders
OFF-LA-10000081,Office Supplies,Avery 496,Labels
OFF-PA-10000726,Office Supplies,Black Print Carbonless Snap-Off Rapid Letter  8 1/2 x 7,Paper
OFF-PA-10004983,Office Supplies,Xerox 23,Paper
FUR-FU-10002107,Furniture,Eldon Pizzaz Desk Accessories,Furnishings
FUR-CH-10001190,Furniture,Global Deluxe High-Back Office Chair in Storm,Chairs
TEC-AC-10000682,Technology,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Accessories
OFF-LA-10004545,Office Supplies,Avery 50,Labels
OFF-SU-10002557,Office Supplies,Fiskars Spring-Action Scissors,Supplies
TEC-PH-10000912,Technology,Anker 24W Portable Micro USB Car Charger,Phones
OFF-ST-10001837,Office Supplies,SAFCO Mobile Desk Side File  Wire Frame,Storage
OFF-AR-10001473,Office Supplies,Newell 313,Art
TEC-PH-10001835,Technology,Jawbone JAMBOX Wireless Bluetooth Speaker,Phones
OFF-PA-10002245,Office Supplies,Xerox 1895,Paper
OFF-EN-10004483,Office Supplies,#10 White Business Envelopes 4 1/8 x 9 1/2,Envelopes
OFF-SU-10000151,Office Supplies,High Speed Automatic Electric Letter Opener,Supplies
OFF-AP-10001293,Office Supplies,Belkin 8 Outlet Surge Protector,Appliances
TEC-PH-10000675,Technology,Panasonic KX TS3282B Corded phone,Phones
OFF-ST-10003470,Office Supplies,Tennsco Snap-Together Open Shelving Units  Starter Sets and Add-On Units,Storage
OFF-LA-10004559,Office Supplies,Avery 49,Labels
OFF-AP-10002651,Office Supplies,Hoover Upright Vacuum With Dirt Cup,Appliances
TEC-AC-10002550,Technology,Maxell 4.7GB DVD-RW 3/Pack,Accessories
OFF-BI-10000829,Office Supplies,Avery Non-Stick Binders,Binders
TEC-PH-10002555,Technology,Nortel Meridian M5316 Digital phone,Phones
FUR-BO-10003450,Furniture,Bush Westfield Collection Bookcases  Dark Cherry Finish,Bookcases
FUR-FU-10004665,Furniture,3M Polarizing Task Lamp with Clamp Arm  Light Gray,Furnishings
TEC-PH-10000369,Technology,HTC One Mini,Phones
TEC-AC-10001590,Technology,Dell Slim USB Multimedia Keyboard,Accessories
FUR-FU-10004909,Furniture,Contemporary Wood/Metal Frame,Furnishings
FUR-BO-10004357,Furniture,OSullivan Living Dimensions 3-Shelf Bookcases,Bookcases
TEC-AC-10000387,Technology,KeyTronic KT800P2 - Keyboard - Black,Accessories
OFF-BI-10001308,Office Supplies,GBC Standard Plastic Binding Systems Combs,Binders
OFF-AP-10002734,Office Supplies,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,Appliances
FUR-FU-10004587,Furniture,GE General Use Halogen Bulbs  100 Watts  1 Bulb per Pack,Furnishings
TEC-PH-10004833,Technology,Macally Suction Cup Mount,Phones
FUR-FU-10001847,Furniture,Eldon Image Series Black Desk Accessories,Furnishings
FUR-FU-10002045,Furniture,Executive Impressions 14,Furnishings
FUR-FU-10004671,Furniture,Executive Impressions 12 Wall Clock,Furnishings
FUR-TA-10003569,Furniture,Bretford CR8500 Series Meeting Room Furniture,Tables
OFF-PA-10001752,Office Supplies,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Paper
TEC-MA-10003356,Technology,Panasonic KX MC6040 Color Laser Multifunction Printer,Machines
OFF-AR-10003727,Office Supplies,Berol Giant Pencil Sharpener,Art
TEC-AC-10001635,Technology,KeyTronic KT400U2 - Keyboard - Black,Accessories
OFF-LA-10003663,Office Supplies,Avery 498,Labels
TEC-CO-10004722,Technology,Canon imageCLASS 2200 Advanced Copier,Copiers
TEC-MA-10002210,Technology,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,Machines
OFF-BI-10003196,Office Supplies,Accohide Poly Flexible Ring Binders,Binders
FUR-CH-10002017,Furniture,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,Chairs
FUR-FU-10003829,Furniture,Stackable Trays,Furnishings
OFF-PA-10000697,Office Supplies,TOPS Voice Message Log Book  Flash Format,Paper
OFF-AR-10004691,Office Supplies,Boston 1730 StandUp Electric Pencil Sharpener,Art
OFF-BI-10000948,Office Supplies,GBC Laser Imprintable Binding System Covers  Desert Sand,Binders
OFF-PA-10000223,Office Supplies,Xerox 2000,Paper
OFF-PA-10000062,Office Supplies,Green Bar Computer Printout Paper,Paper
FUR-BO-10003404,Furniture,Global Adaptabilites Bookcase  Cherry/Storm Gray Finish,Bookcases
OFF-BI-10004233,Office Supplies,GBC Pre-Punched Binding Paper  Plastic  White  8-1/2 x 11,Binders
TEC-PH-10002834,Technology,Google Nexus 5,Phones
FUR-CH-10003761,Furniture,Global Italian Leather Office Chair,Chairs
OFF-PA-10004665,Office Supplies,Advantus Motivational Note Cards,Paper
OFF-BI-10001196,Office Supplies,Avery Flip-Chart Easel Binder  Black,Binders
TEC-MA-10002981,Technology,I.R.I.S IRISCard Anywhere 5 Card Scanner,Machines
TEC-PH-10003601,Technology,Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting  Black/Silver,Phones
OFF-BI-10002003,Office Supplies,Ibico Presentation Index for Binding Systems,Binders
OFF-PA-10003016,Office Supplies,Adams While You Were Out Message Pads,Paper
OFF-PA-10002246,Office Supplies,Wirebound Four 2-3/4 x 5 Forms per Page  400 Sets per Book,Paper
TEC-PH-10002890,Technology,AT&T 17929 Lendline Telephone,Phones
TEC-MA-10003626,Technology,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,Machines
TEC-MA-10002412,Technology,Cisco TelePresence System EX90 Videoconferencing Unit,Machines
OFF-AR-10003183,Office Supplies,Avery Fluorescent Highlighter Four-Color Set,Art
OFF-PA-10002319,Office Supplies,Xerox 1944,Paper
OFF-PA-10001246,Office Supplies,Xerox 215,Paper
OFF-PA-10001815,Office Supplies,Xerox 1885,Paper
FUR-FU-10001876,Furniture,Computer Room Manger  14,Furnishings
TEC-PH-10000673,Technology,Plantronics Voyager Pro HD - Bluetooth Headset,Phones
TEC-PH-10002075,Technology,AT&T EL51110 DECT,Phones
TEC-PH-10003691,Technology,BlackBerry Q10,Phones
OFF-SU-10000157,Office Supplies,Compact Automatic Electric Letter Opener,Supplies
TEC-AC-10004227,Technology,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Accessories
TEC-AC-10004127,Technology,SanDisk Cruzer 8 GB USB Flash Drive,Accessories
FUR-CH-10002758,Furniture,Hon Deluxe Fabric Upholstered Stacking Chairs  Squared Back,Chairs
OFF-ST-10000532,Office Supplies,Advantus Rolling Drawer Organizers,Storage
TEC-AC-10003709,Technology,Maxell 4.7GB DVD-R 5/Pack,Accessories
OFF-BI-10003166,Office Supplies,GBC Plasticlear Binding Covers,Binders
OFF-ST-10004835,Office Supplies,Plastic Stacking Crates & Casters,Storage
OFF-AP-10000159,Office Supplies,Belkin F9M820V08 8 Outlet Surge,Appliances
OFF-AP-10001242,Office Supplies,APC 7 Outlet Network SurgeArrest Surge Protector,Appliances
TEC-AC-10003433,Technology,Maxell 4.7GB DVD+R 5/Pack,Accessories
TEC-PH-10003187,Technology,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,Phones
OFF-FA-10002763,Office Supplies,Advantus Map Pennant Flags and Round Head Tacks,Fasteners
OFF-PA-10004239,Office Supplies,Xerox 1953,Paper
OFF-PA-10004782,Office Supplies,Xerox 228,Paper
FUR-FU-10001185,Furniture,Advantus Employee of the Month Certificate Frame  11 x 13-1/2,Furnishings
OFF-PA-10003270,Office Supplies,Xerox 1954,Paper
OFF-PA-10002421,Office Supplies,Embossed Ink Jet Note Cards,Paper
OFF-PA-10002923,Office Supplies,Xerox 1942,Paper
OFF-ST-10001128,Office Supplies,Carina Mini System Audio Rack  Model AR050B,Storage
OFF-PA-10000520,Office Supplies,Xerox 201,Paper
FUR-FU-10003832,Furniture,Eldon Expressions Punched Metal & Wood Desk Accessories  Black & Cherry,Furnishings
FUR-FU-10000409,Furniture,GE 4 Foot Flourescent Tube  40 Watt,Furnishings
TEC-PH-10004389,Technology,Nokia Lumia 925,Phones
OFF-SU-10000946,Office Supplies,Staple remover,Supplies
FUR-FU-10001546,Furniture,Dana Swing-Arm Lamps,Furnishings
OFF-PA-10000791,Office Supplies,Wirebound Message Books  Four 2 3/4 x 5 Forms per Page  200 Sets per Book,Paper
OFF-PA-10003739,Office Supplies,Xerox 1969,Paper
FUR-FU-10000771,Furniture,Eldon 200 Class Desk Accessories  Smoke,Furnishings
OFF-ST-10002615,Office Supplies,Dual Level  Single-Width Filing Carts,Storage
OFF-PA-10000327,Office Supplies,Xerox 1971,Paper
OFF-EN-10003286,Office Supplies,Staple envelope,Envelopes
OFF-AR-10003772,Office Supplies,Boston 16750 Black Compact Battery Pencil Sharpener,Art
OFF-AR-10003338,Office Supplies,Eberhard Faber 3 1/2 Golf Pencils,Art
FUR-FU-10002116,Furniture,Tenex Carpeted  Granite-Look or Clear Contemporary Contour Shape Chair Mats,Furnishings
FUR-CH-10000422,Furniture,Global Highback Leather Tilter in Burgundy,Chairs
FUR-FU-10002685,Furniture,Executive Impressions 13-1/2 Indoor/Outdoor Wall Clock,Furnishings
FUR-FU-10004963,Furniture,Eldon 400 Class Desk Accessories  Black Carbon,Furnishings
OFF-BI-10000174,Office Supplies,Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders  Clear,Binders
FUR-CH-10004875,Furniture,Harbour Creations 67200 Series Stacking Chairs,Chairs
FUR-FU-10000305,Furniture,Tenex V2T-RE Standard Weight Series Chair Mat  45 x 53  Lip 25 x 12,Furnishings
TEC-PH-10001459,Technology,Samsung Galaxy Mega 6.3,Phones
FUR-FU-10002445,Furniture,DAX Two-Tone Rosewood/Black Document Frame  Desktop  5 x 7,Furnishings
OFF-PA-10000213,Office Supplies,Xerox 198,Paper
FUR-CH-10001797,Furniture,Safco Chair Connectors  6/Carton,Chairs
OFF-PA-10003848,Office Supplies,Xerox 1997,Paper
FUR-FU-10000755,Furniture,Eldon Expressions Mahogany Wood Desk Collection,Furnishings
FUR-FU-10000550,Furniture,Stacking Trays by OIC,Furnishings
TEC-MA-10004521,Technology,Epson Perfection V600 Photo Scanner,Machines
OFF-BI-10003655,Office Supplies,Durable Pressboard Binders,Binders
OFF-AP-10003779,Office Supplies,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Appliances
OFF-FA-10002701,Office Supplies,Alliance Rubber Bands,Fasteners
OFF-BI-10002799,Office Supplies,SlimView Poly Binder  3/8,Binders
OFF-AR-10003582,Office Supplies,Boston Electric Pencil Sharpener  Model 1818  Charcoal Black,Art
FUR-FU-10004666,Furniture,DAX Clear Channel Poster Frame,Furnishings
OFF-EN-10002312,Office Supplies,#10 Self-Seal White Envelopes,Envelopes
FUR-CH-10002320,Furniture,Hon Pagoda Stacking Chairs,Chairs
OFF-AR-10001216,Office Supplies,Newell 339,Art
FUR-FU-10003247,Furniture,36X48 HARDFLOOR CHAIRMAT,Furnishings
FUR-TA-10003837,Furniture,Anderson Hickey Conga Table Tops & Accessories,Tables
TEC-PH-10002350,Technology,Apple EarPods with Remote and Mic,Phones
TEC-AC-10000397,Technology,Perixx PERIBOARD-512B  Ergonomic Split Keyboard,Accessories
TEC-AC-10004001,Technology,Logitech Wireless Headset H600 Over-The-Head Design,Accessories
OFF-PA-10001534,Office Supplies,Xerox 230,Paper
FUR-FU-10002379,Furniture,Eldon Econocleat Chair Mats for Low Pile Carpets,Furnishings
TEC-PH-10000526,Technology,Vtech CS6719,Phones
OFF-PA-10001977,Office Supplies,Xerox 194,Paper
FUR-BO-10003660,Furniture,Bush Cubix Collection Bookcases  Fully Assembled,Bookcases
OFF-BI-10001267,Office Supplies,Universal Recycled Hanging Pressboard Report Binders  Letter Size,Binders
OFF-PA-10002741,Office Supplies,Xerox 1980,Paper
OFF-PA-10001471,Office Supplies,Strathmore Photo Frame Cards,Paper
TEC-MA-10001972,Technology,Okidata C331dn Printer,Machines
FUR-FU-10003464,Furniture,Seth Thomas 8 1/2 Cubicle Clock,Furnishings
OFF-PA-10004438,Office Supplies,Xerox 1907,Paper
FUR-FU-10004586,Furniture,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Furnishings
TEC-PH-10004908,Technology,Panasonic KX TS3282W Corded phone,Phones
FUR-CH-10004495,Furniture,Global Leather and Oak Executive Chair  Black,Chairs
TEC-MA-10000418,Technology,Cubify CubeX 3D Printer Double Head Print,Machines
OFF-BI-10004600,Office Supplies,Ibico Ibimaster 300 Manual Binding System,Binders
OFF-BI-10004040,Office Supplies,Wilson Jones Impact Binders,Binders
OFF-AR-10001615,Office Supplies,Newell 34,Art
TEC-PH-10001299,Technology,Polycom CX300 Desktop Phone USB VoIP phone,Phones
OFF-AR-10004260,Office Supplies,Boston 1799 Powerhouse Electric Pencil Sharpener,Art
OFF-EN-10004773,Office Supplies,Staple envelope,Envelopes
OFF-BI-10001787,Office Supplies,Wilson Jones Four-Pocket Poly Binders,Binders
OFF-ST-10002957,Office Supplies,Sterilite Show Offs Storage Containers,Storage
OFF-FA-10001883,Office Supplies,Alliance Super-Size Bands  Assorted Sizes,Fasteners
TEC-PH-10001644,Technology,BlueLounge Milo Smartphone Stand  White/Metallic,Phones
OFF-LA-10000407,Office Supplies,Avery White Multi-Purpose Labels,Labels
TEC-AC-10000420,Technology,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,Accessories
OFF-EN-10004846,Office Supplies,Letter or Legal Size Expandable Poly String Tie Envelopes,Envelopes
OFF-SU-10003567,Office Supplies,Stiletto Hand Letter Openers,Supplies
OFF-ST-10002301,Office Supplies,Tennsco Commercial Shelving,Storage
TEC-PH-10003095,Technology,Samsung HM1900 Bluetooth Headset,Phones
TEC-PH-10004912,Technology,Cisco SPA112 2 Port Phone Adapter,Phones
OFF-AR-10000799,Office Supplies,Col-Erase Pencils with Erasers,Art
OFF-PA-10004609,Office Supplies,Xerox 221,Paper
TEC-PH-10003171,Technology,Plantronics Encore H101 Dual Earpieces Headset,Phones
OFF-AP-10000595,Office Supplies,Disposable Triple-Filter Dust Bags,Appliances
TEC-AC-10003399,Technology,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Accessories
TEC-MA-10002428,Technology,Fellowes Powershred HS-440 4-Sheet High Security Shredder,Machines
TEC-PH-10001128,Technology,Motorola Droid Maxx,Phones
OFF-PA-10001033,Office Supplies,Xerox 1893,Paper
TEC-AC-10000474,Technology,Kensington Expert Mouse Optical USB Trackball for PC or Mac,Accessories
FUR-FU-10002963,Furniture,Master Caster Door Stop  Gray,Furnishings
FUR-FU-10000193,Furniture,Tenex Chairmats For Use with Hard Floors,Furnishings
OFF-BI-10000962,Office Supplies,Acco Flexible ACCOHIDE Square Ring Data Binder  Dark Blue  11 1/2 X 14 7/8,Binders
OFF-AP-10002867,Office Supplies,Fellowes Command Center 5-outlet power strip,Appliances
FUR-BO-10002916,Furniture,Rush Hierlooms Collection 1 Thick Stackable Bookcases,Bookcases
FUR-TA-10004152,Furniture,Barricks 18 x 48 Non-Folding Utility Table with Bottom Storage Shelf,Tables
FUR-FU-10000672,Furniture,Executive Impressions 10 Spectator Wall Clock,Furnishings
FUR-BO-10002598,Furniture,Hon Metal Bookcases  Putty,Bookcases
OFF-PA-10004610,Office Supplies,Xerox 1900,Paper
FUR-FU-10000320,Furniture,OIC Stacking Trays,Furnishings
FUR-CH-10003535,Furniture,Global Armless Task Chair  Royal Blue,Chairs
FUR-FU-10003919,Furniture,Eldon Executive Woodline II Cherry Finish Desk Accessories,Furnishings
OFF-PA-10000174,Office Supplies,Message Book  Wirebound  Four 5 1/2 X 4 Forms/Pg.  200 Dupl. Sets/Book,Paper
FUR-FU-10002703,Furniture,Tenex Traditional Chairmats for Hard Floors  Average Lip  36 x 48,Furnishings
TEC-PH-10002415,Technology,Polycom VoiceStation 500 Conference phone,Phones
OFF-AR-10000657,Office Supplies,Binney & Smith inkTank Desk Highlighter  Chisel Tip  Yellow  12/Box,Art
OFF-PA-10004996,Office Supplies,Speediset Carbonless Redi-Letter 7 x 8 1/2,Paper
OFF-PA-10003363,Office Supplies,Xerox 204,Paper
TEC-AC-10002305,Technology,KeyTronic E03601U1 - Keyboard - Beige,Accessories
TEC-AC-10000990,Technology,Imation Bio 2GB USB Flash Drive Imation Corp,Accessories
FUR-BO-10001608,Furniture,Hon Metal Bookcases  Black,Bookcases
FUR-BO-10000112,Furniture,Bush Birmingham Collection Bookcase  Dark Cherry,Bookcases
TEC-PH-10004120,Technology,AT&T 1080 Phone,Phones
OFF-BI-10003476,Office Supplies,Avery Metallic Poly Binders,Binders
TEC-MA-10002859,Technology,Ativa MDM8000 8-Sheet Micro-Cut Shredder,Machines
OFF-AP-10001947,Office Supplies,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,Appliances
OFF-LA-10001982,Office Supplies,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Labels
TEC-PH-10003484,Technology,Ooma Telo VoIP Home Phone System,Phones
OFF-PA-10000007,Office Supplies,Telephone Message Books with Fax/Mobile Section  4 1/4 x 6,Paper
OFF-PA-10000552,Office Supplies,Xerox 200,Paper
OFF-AR-10004062,Office Supplies,Staples in misc. colors,Art
OFF-ST-10000321,Office Supplies,Akro Stacking Bins,Storage
TEC-AC-10002134,Technology,Rosewill 107 Normal Keys USB Wired Standard Keyboard,Accessories
TEC-PH-10004071,Technology,PayAnywhere Card Reader,Phones
OFF-PA-10004039,Office Supplies,Xerox 1882,Paper
OFF-AR-10001725,Office Supplies,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Art
OFF-AR-10004269,Office Supplies,Newell 31,Art
OFF-BI-10003007,Office Supplies,Premium Transparent Presentation Covers  No Pattern/Clear  8 1/2 x 11,Binders
OFF-SU-10002522,Office Supplies,Acme Kleen Earth Office Shears,Supplies
TEC-AC-10004859,Technology,Maxell Pro 80 Minute CD-R  10/Pack,Accessories
TEC-AC-10002558,Technology,Imation Swivel Flash Drive USB flash drive - 8 GB,Accessories
FUR-FU-10001731,Furniture,Acrylic Self-Standing Desk Frames,Furnishings
OFF-SU-10004782,Office Supplies,Elite 5 Scissors,Supplies
OFF-SU-10000432,Office Supplies,Acco Side-Punched Conventional Columnar Pads,Supplies
OFF-LA-10004409,Office Supplies,Avery 492,Labels
OFF-ST-10001031,Office Supplies,Adjustable Personal File Tote,Storage
OFF-LA-10000476,Office Supplies,Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters  on Rolls  White  250/Roll,Labels
OFF-AR-10002987,Office Supplies,Prismacolor Color Pencil Set,Art
TEC-CO-10001571,Technology,Sharp 1540cs Digital Laser Copier,Copiers
FUR-FU-10003026,Furniture,Eldon Regeneration Recycled Desk Accessories  Black,Furnishings
OFF-ST-10001034,Office Supplies,Eldon File Chest Portable File,Storage
TEC-AC-10000521,Technology,Verbatim Slim CD and DVD Storage Cases  50/Pack,Accessories
OFF-SU-10003002,Office Supplies,Letter Slitter,Supplies
TEC-PH-10000730,Technology,Samsung Galaxy S4 Active,Phones
FUR-CH-10004983,Furniture,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Chairs
OFF-FA-10001332,Office Supplies,Acco Bankers Clasps  5 3/4-Long,Fasteners
TEC-AC-10001874,Technology,Logitech Wireless Anywhere Mouse MX for PC and Mac,Accessories
OFF-BI-10000494,Office Supplies,Acco Economy Flexible Poly Round Ring Binder,Binders
FUR-TA-10003469,Furniture,Balt Split Level Computer Training Table,Tables
OFF-AR-10003179,Office Supplies,Dixon Ticonderoga Core-Lock Colored Pencils,Art
FUR-CH-10003606,Furniture,SAFCO Folding Chair Trolley,Chairs
FUR-CH-10003298,Furniture,Office Star - Contemporary Task Swivel chair with Loop Arms  Charcoal,Chairs
OFF-LA-10003537,Office Supplies,Avery 515,Labels
OFF-PA-10000069,Office Supplies,TOPS 4 x 6 Fluorescent Color Memo Sheets  500 Sheets per Pack,Paper
OFF-PA-10004733,Office Supplies,Things To Do Today Spiral Book,Paper
TEC-AC-10004814,Technology,Logitech Illuminated Ultrathin Keyboard with Backlighting,Accessories
OFF-SU-10002301,Office Supplies,Serrated Blade or Curved Handle Hand Letter Openers,Supplies
OFF-BI-10004318,Office Supplies,Ibico EB-19 Dual Function Manual Binding System,Binders
FUR-FU-10004164,Furniture,Eldon 300 Class Desk Accessories  Black,Furnishings
TEC-AC-10001539,Technology,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,Accessories
TEC-PH-10002789,Technology,LG Exalt,Phones
OFF-BI-10004828,Office Supplies,GBC Poly Designer Binding Covers,Binders
OFF-AR-10001770,Office Supplies,Economy #2 Pencils,Art
FUR-FU-10004904,Furniture,Eldon L Workstation Diamond Chairmat,Furnishings
FUR-FU-10002396,Furniture,DAX Copper Panel Document Frame  5 x 7 Size,Furnishings
TEC-AC-10002331,Technology,Maxell 74 Minute CDR  10/Pack,Accessories
TEC-AC-10001090,Technology,Micro Innovations Wireless Classic Keyboard with Mouse,Accessories
FUR-BO-10004218,Furniture,Bush Heritage Pine Collection 5-Shelf Bookcase  Albany Pine Finish  *Special Order,Bookcases
TEC-PH-10001619,Technology,LG G3,Phones
OFF-PA-10000246,Office Supplies,Riverleaf Stik-Withit Designer Note Cubes,Paper
OFF-PA-10001461,Office Supplies,HP Office Paper (20Lb. and 87 Bright),Paper
OFF-AR-10004165,Office Supplies,Binney & Smith inkTank Erasable Pocket Highlighter  Chisel Tip  Yellow,Art
OFF-EN-10001028,Office Supplies,Staple envelope,Envelopes
TEC-PH-10003535,Technology,RCA ViSYS 25423RE1 Corded phone,Phones
FUR-FU-10001085,Furniture,3M Polarizing Light Filter Sleeves,Furnishings
OFF-AR-10003481,Office Supplies,Newell 348,Art
OFF-PA-10002606,Office Supplies,Xerox 1928,Paper
FUR-FU-10003731,Furniture,Eldon Expressions Wood and Plastic Desk Accessories  Oak,Furnishings
OFF-AP-10001962,Office Supplies,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Appliances
FUR-FU-10003798,Furniture,Ultra Door Kickplate  8H x 34W,Furnishings
OFF-AR-10002704,Office Supplies,Boston 1900 Electric Pencil Sharpener,Art
TEC-AC-10002942,Technology,WD My Passport Ultra 1TB Portable External Hard Drive,Accessories
TEC-MA-10001016,Technology,Canon PC170 Desktop Personal Copier,Machines
TEC-AC-10001553,Technology,Memorex 25GB 6X Branded Blu-Ray Recordable Disc  15/Pack,Accessories
FUR-FU-10001215,Furniture,Howard Miller 11-1/2 Diameter Brentwood Wall Clock,Furnishings
OFF-PA-10002499,Office Supplies,Xerox 1890,Paper
TEC-PH-10003215,Technology,Jackery Bar Premium Fast-charging Portable Charger,Phones
OFF-LA-10002945,Office Supplies,Permanent Self-Adhesive File Folder Labels for Typewriters  1 1/8 x 3 1/2  White,Labels
OFF-AR-10002766,Office Supplies,Prang Drawing Pencil Set,Art
TEC-PH-10004434,Technology,Cisco IP Phone 7961G VoIP phone - Dark gray,Phones
FUR-BO-10000711,Furniture,Hon Metal Bookcases  Gray,Bookcases
OFF-BI-10001120,Office Supplies,Ibico EPK-21 Electric Binding System,Binders
OFF-AP-10004655,Office Supplies,Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day  Replacement Filter,Appliances
FUR-BO-10004360,Furniture,Rush Hierlooms Collection Rich Wood Bookcases,Bookcases
TEC-AC-10000199,Technology,Kingston Digital DataTraveler 8GB USB 2.0,Accessories
TEC-MA-10001127,Technology,HP Designjet T520 Inkjet Large Format Printer - 24 Color,Machines
OFF-AR-10001227,Office Supplies,Newell 338,Art
FUR-CH-10000229,Furniture,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Chairs
FUR-BO-10002853,Furniture,OSullivan 5-Shelf Heavy-Duty Bookcases,Bookcases
OFF-PA-10004022,Office Supplies,Hammermill Color Copier Paper (28Lb. and 96 Bright),Paper
OFF-PA-10004248,Office Supplies,Xerox 1990,Paper
OFF-PA-10001363,Office Supplies,Xerox 1933,Paper
OFF-BI-10003876,Office Supplies,Green Canvas Binder for 8-1/2 x 14 Sheets,Binders
OFF-EN-10004007,Office Supplies,Park Ridge Embossed Executive Business Envelopes,Envelopes
FUR-BO-10003894,Furniture,Safco Value Mate Steel Bookcase  Baked Enamel Finish on Steel  Black,Bookcases
TEC-MA-10001570,Technology,Cisco Desktop Collaboration Experience DX650 IP Video Phone,Machines
FUR-FU-10003930,Furniture,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,Furnishings
OFF-PA-10000232,Office Supplies,Xerox 1975,Paper
OFF-AR-10001972,Office Supplies,Newell 323,Art
OFF-AR-10004587,Office Supplies,Boston 1827 Commercial Additional Cutter  Drive Gear & Gear Rack for 1606,Art
OFF-AP-10001366,Office Supplies,Staple holder,Appliances
OFF-BI-10000216,Office Supplies,Mead 1st Gear 2 Zipper Binder  Asst. Colors,Binders
TEC-MA-10001047,Technology,3D Systems Cube Printer  2nd Generation  Magenta,Machines
OFF-LA-10003720,Office Supplies,Avery 487,Labels
TEC-MA-10003246,Technology,Hewlett-Packard Deskjet D4360 Printer,Machines
FUR-FU-10000175,Furniture,DAX Wood Document Frame.,Furnishings
OFF-PA-10000556,Office Supplies,Xerox 208,Paper
TEC-AC-10003237,Technology,Memorex Micro Travel Drive 4 GB,Accessories
OFF-EN-10003068,Office Supplies,#6 3/4 Gummed Flap White Envelopes,Envelopes
FUR-FU-10004053,Furniture,DAX Two-Tone Silver Metal Document Frame,Furnishings
OFF-PA-10000565,Office Supplies,Easy-staple paper,Paper
OFF-LA-10000414,Office Supplies,Avery 503,Labels
OFF-AP-10002998,Office Supplies,Holmes 99% HEPA Air Purifier,Appliances
FUR-BO-10004690,Furniture,OSullivan Cherrywood Estates Traditional Barrister Bookcase,Bookcases
OFF-AR-10002445,Office Supplies,SANFORD Major Accent Highlighters,Art
FUR-BO-10003546,Furniture,Hon 4-Shelf Metal Bookcases,Bookcases
FUR-TA-10003392,Furniture,Global Adaptabilities Conference Tables,Tables
OFF-AR-10003217,Office Supplies,Newell 316,Art
OFF-ST-10001932,Office Supplies,Fellowes Staxonsteel Drawer Files,Storage
OFF-AR-10001761,Office Supplies,Avery Hi-Liter Smear-Safe Highlighters,Art
OFF-EN-10003567,Office Supplies,Inter-Office Recycled Envelopes  Brown Kraft  Button-String 10 x 13   100/Box,Envelopes
OFF-PA-10003022,Office Supplies,Xerox 1992,Paper
FUR-TA-10004442,Furniture,Riverside Furniture Stanwyck Manor Table Series,Tables
OFF-ST-10000129,Office Supplies,Fellowes Recycled Storage Drawers,Storage
OFF-PA-10004948,Office Supplies,Xerox 190,Paper
OFF-PA-10001725,Office Supplies,Xerox 1892,Paper
TEC-PH-10000213,Technology,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,Phones
OFF-PA-10000807,Office Supplies,TOPS Important Message Pads  Canary  4-1/4 x 5-1/2  50 Sheets per Pad,Paper
OFF-ST-10003805,Office Supplies,24 Capacity Maxi Data Binder Racks  Pearl,Storage
OFF-PA-10004353,Office Supplies,Southworth 25% Cotton Premium Laser Paper and Envelopes,Paper
OFF-EN-10004206,Office Supplies,Multimedia Mailers,Envelopes
OFF-LA-10003388,Office Supplies,Avery 5,Labels
TEC-PH-10000193,Technology,Jensen SMPS-640 - speaker phone,Phones
FUR-FU-10002111,Furniture,Master Caster Door Stop  Large Brown,Furnishings
OFF-ST-10000885,Office Supplies,Fellowes Desktop Hanging File Manager,Storage
OFF-PA-10002709,Office Supplies,Xerox 1956,Paper
FUR-FU-10003424,Furniture,Nu-Dell Oak Frame,Furnishings
